Date,State,Confirmed,Total Confirmed,Recovered,Total_Recovered,Deceased,Total_Deceased
06-05-2021,Andaman and Nicobar Islands,6255,32,5958,30,72,1
07-05-2021,Andaman and Nicobar Islands,6311,56,6030,72,72,0
08-05-2021,Andaman and Nicobar Islands,6341,30,6056,26,74,2
09-05-2021,Andaman and Nicobar Islands,6367,26,6088,32,76,2
10-05-2021,Andaman and Nicobar Islands,6398,31,6125,37,78,2
11-05-2021,Andaman and Nicobar Islands,6426,28,6149,24,78,0
12-05-2021,Andaman and Nicobar Islands,6470,44,6175,26,81,3
13-05-2021,Andaman and Nicobar Islands,6510,40,6213,38,83,2
14-05-2021,Andaman and Nicobar Islands,6542,32,6225,12,85,2
15-05-2021,Andaman and Nicobar Islands,6568,26,6267,42,85,0
16-05-2021,Andaman and Nicobar Islands,6603,35,6283,16,88,3
17-05-2021,Andaman and Nicobar Islands,6638,35,6329,46,89,1
18-05-2021,Andaman and Nicobar Islands,6674,36,6359,30,92,3
19-05-2021,Andaman and Nicobar Islands,6709,35,6385,26,95,3
20-05-2021,Andaman and Nicobar Islands,6758,49,6401,16,96,1
21-05-2021,Andaman and Nicobar Islands,6789,31,6417,16,98,2
22-05-2021,Andaman and Nicobar Islands,6820,31,6441,24,101,3
23-05-2021,Andaman and Nicobar Islands,6844,24,6473,32,103,2
24-05-2021,Andaman and Nicobar Islands,6853,9,6495,22,104,1
25-05-2021,Andaman and Nicobar Islands,6878,25,6544,49,106,2
26-05-2021,Andaman and Nicobar Islands,6901,23,6573,29,108,2
27-05-2021,Andaman and Nicobar Islands,6917,16,6591,18,109,1
28-05-2021,Andaman and Nicobar Islands,6936,19,6630,39,113,4
29-05-2021,Andaman and Nicobar Islands,6964,28,6660,30,113,0
30-05-2021,Andaman and Nicobar Islands,6984,20,6683,23,114,1
31-05-2021,Andaman and Nicobar Islands,7005,21,6719,36,115,1
01-06-2021,Andaman and Nicobar Islands,7018,13,6745,26,118,3
02-06-2021,Andaman and Nicobar Islands,7043,25,6781,36,119,1
03-06-2021,Andaman and Nicobar Islands,7070,27,6820,39,119,0
04-06-2021,Andaman and Nicobar Islands,7088,18,6852,32,121,2
05-06-2021,Andaman and Nicobar Islands,7105,17,6876,24,122,1
06-06-2021,Andaman and Nicobar Islands,7119,14,6894,18,122,0
07-06-2021,Andaman and Nicobar Islands,7131,12,6912,18,123,1
08-06-2021,Andaman and Nicobar Islands,7154,23,6935,23,125,2
09-06-2021,Andaman and Nicobar Islands,7168,14,6952,17,125,0
10-06-2021,Andaman and Nicobar Islands,7197,29,6973,21,125,0
11-06-2021,Andaman and Nicobar Islands,7233,36,6984,11,125,0
12-06-2021,Andaman and Nicobar Islands,7243,10,6996,12,126,1
13-06-2021,Andaman and Nicobar Islands,7261,18,7025,29,126,0
14-06-2021,Andaman and Nicobar Islands,7269,8,7034,9,126,0
15-06-2021,Andaman and Nicobar Islands,7280,11,7049,15,126,0
16-06-2021,Andaman and Nicobar Islands,7306,26,7079,30,127,1
17-06-2021,Andaman and Nicobar Islands,7335,29,7104,25,127,0
18-06-2021,Andaman and Nicobar Islands,7363,28,7128,24,127,0
19-06-2021,Andaman and Nicobar Islands,7394,31,7162,34,127,0
20-06-2021,Andaman and Nicobar Islands,7406,12,7177,15,127,0
21-06-2021,Andaman and Nicobar Islands,7415,9,7191,14,127,0
22-06-2021,Andaman and Nicobar Islands,7425,10,7195,4,127,0
23-06-2021,Andaman and Nicobar Islands,7438,13,7210,15,127,0
24-06-2021,Andaman and Nicobar Islands,7440,2,7214,4,127,0
25-06-2021,Andaman and Nicobar Islands,7441,1,7245,31,127,0
26-06-2021,Andaman and Nicobar Islands,7446,5,7265,20,127,0
27-06-2021,Andaman and Nicobar Islands,7455,9,7266,1,127,0
28-06-2021,Andaman and Nicobar Islands,7462,7,7286,20,128,1
29-06-2021,Andaman and Nicobar Islands,7466,4,7296,10,128,0
30-06-2021,Andaman and Nicobar Islands,7467,1,7308,12,128,0
01-07-2021,Andaman and Nicobar Islands,7469,2,7308,0,128,0
02-07-2021,Andaman and Nicobar Islands,7475,6,7325,17,128,0
03-07-2021,Andaman and Nicobar Islands,7478,3,7330,5,128,0
04-07-2021,Andaman and Nicobar Islands,7482,4,7333,3,128,0
05-07-2021,Andaman and Nicobar Islands,7482,0,7339,6,128,0
06-07-2021,Andaman and Nicobar Islands,7487,5,7343,4,128,0
07-07-2021,Andaman and Nicobar Islands,7491,4,7349,6,128,0
08-07-2021,Andaman and Nicobar Islands,7492,1,7351,2,128,0
09-07-2021,Andaman and Nicobar Islands,7492,0,7352,1,128,0
10-07-2021,Andaman and Nicobar Islands,7492,0,7352,0,129,1
11-07-2021,Andaman and Nicobar Islands,7492,0,7352,0,129,0
12-07-2021,Andaman and Nicobar Islands,7493,1,7355,3,129,0
13-07-2021,Andaman and Nicobar Islands,7496,3,7358,3,129,0
14-07-2021,Andaman and Nicobar Islands,7499,3,7359,1,129,0
15-07-2021,Andaman and Nicobar Islands,7501,2,7359,0,129,0
16-07-2021,Andaman and Nicobar Islands,7505,4,7360,1,129,0
17-07-2021,Andaman and Nicobar Islands,7506,1,7361,1,129,0
18-07-2021,Andaman and Nicobar Islands,7510,4,7365,4,129,0
19-07-2021,Andaman and Nicobar Islands,7516,6,7368,3,129,0
20-07-2021,Andaman and Nicobar Islands,7518,2,7370,2,129,0
21-07-2021,Andaman and Nicobar Islands,7521,3,7374,4,129,0
22-07-2021,Andaman and Nicobar Islands,7525,4,7377,3,129,0
23-07-2021,Andaman and Nicobar Islands,7525,0,7379,2,129,0
24-07-2021,Andaman and Nicobar Islands,7525,0,7382,3,129,0
25-07-2021,Andaman and Nicobar Islands,7529,4,7385,3,129,0
26-07-2021,Andaman and Nicobar Islands,7530,1,7387,2,129,0
27-07-2021,Andaman and Nicobar Islands,7530,0,7389,2,129,0
28-07-2021,Andaman and Nicobar Islands,7531,1,7395,6,129,0
29-07-2021,Andaman and Nicobar Islands,7534,3,7395,0,129,0
30-07-2021,Andaman and Nicobar Islands,7535,1,7398,3,129,0
31-07-2021,Andaman and Nicobar Islands,7537,2,7400,2,129,0
01-08-2021,Andaman and Nicobar Islands,7539,2,7403,3,129,0
02-08-2021,Andaman and Nicobar Islands,7539,0,7404,1,129,0
03-08-2021,Andaman and Nicobar Islands,7540,1,7405,1,129,0
04-08-2021,Andaman and Nicobar Islands,7541,1,7408,3,129,0
05-08-2021,Andaman and Nicobar Islands,7541,0,7408,0,129,0
06-08-2021,Andaman and Nicobar Islands,7541,0,7408,0,129,0
07-08-2021,Andaman and Nicobar Islands,7544,3,7409,1,129,0
08-08-2021,Andaman and Nicobar Islands,7546,2,7410,1,129,0
09-08-2021,Andaman and Nicobar Islands,7546,0,7412,2,129,0
10-08-2021,Andaman and Nicobar Islands,7548,2,7412,0,129,0
11-08-2021,Andaman and Nicobar Islands,7548,0,7413,1,129,0
12-08-2021,Andaman and Nicobar Islands,7548,0,7413,0,129,0
13-08-2021,Andaman and Nicobar Islands,7548,0,7415,2,129,0
14-08-2021,Andaman and Nicobar Islands,7548,0,7417,2,129,0
15-08-2021,Andaman and Nicobar Islands,7548,0,7419,2,129,0
16-08-2021,Andaman and Nicobar Islands,7549,1,7419,0,129,0
17-08-2021,Andaman and Nicobar Islands,7549,0,7419,0,129,0
18-08-2021,Andaman and Nicobar Islands,7550,1,7419,0,129,0
19-08-2021,Andaman and Nicobar Islands,7553,3,7419,0,129,0
20-08-2021,Andaman and Nicobar Islands,7556,3,7419,0,129,0
21-08-2021,Andaman and Nicobar Islands,7557,1,7419,0,129,0
22-08-2021,Andaman and Nicobar Islands,7557,0,7420,1,129,0
23-08-2021,Andaman and Nicobar Islands,7559,2,7420,0,129,0
24-08-2021,Andaman and Nicobar Islands,7560,1,7421,1,129,0
25-08-2021,Andaman and Nicobar Islands,7560,0,7424,3,129,0
26-08-2021,Andaman and Nicobar Islands,7560,0,7427,3,129,0
27-08-2021,Andaman and Nicobar Islands,7560,0,7428,1,129,0
28-08-2021,Andaman and Nicobar Islands,7560,0,7428,0,129,0
29-08-2021,Andaman and Nicobar Islands,7564,4,7430,2,129,0
30-08-2021,Andaman and Nicobar Islands,7565,1,7431,1,129,0
31-08-2021,Andaman and Nicobar Islands,7566,1,7431,0,129,0
01-09-2021,Andaman and Nicobar Islands,7566,0,7431,0,129,0
02-09-2021,Andaman and Nicobar Islands,7567,1,7431,0,129,0
03-09-2021,Andaman and Nicobar Islands,7570,3,7432,1,129,0
04-09-2021,Andaman and Nicobar Islands,7572,2,7436,4,129,0
05-09-2021,Andaman and Nicobar Islands,7572,0,7437,1,129,0
06-09-2021,Andaman and Nicobar Islands,7572,0,7437,0,129,0
07-09-2021,Andaman and Nicobar Islands,7573,1,7437,0,129,0
08-09-2021,Andaman and Nicobar Islands,7576,3,7438,1,129,0
09-09-2021,Andaman and Nicobar Islands,7577,1,7441,3,129,0
10-09-2021,Andaman and Nicobar Islands,7579,2,7443,2,129,0
11-09-2021,Andaman and Nicobar Islands,7580,1,7443,0,129,0
12-09-2021,Andaman and Nicobar Islands,7582,2,7444,1,129,0
13-09-2021,Andaman and Nicobar Islands,7584,2,7447,3,129,0
14-09-2021,Andaman and Nicobar Islands,7592,8,7448,1,129,0
15-09-2021,Andaman and Nicobar Islands,7592,0,7450,2,129,0
16-09-2021,Andaman and Nicobar Islands,7595,3,7451,1,129,0
17-09-2021,Andaman and Nicobar Islands,7596,1,7453,2,129,0
18-09-2021,Andaman and Nicobar Islands,7598,2,7455,2,129,0
19-09-2021,Andaman and Nicobar Islands,7600,2,7458,3,129,0
20-09-2021,Andaman and Nicobar Islands,7602,2,7458,0,129,0
21-09-2021,Andaman and Nicobar Islands,7607,5,7461,3,129,0
22-09-2021,Andaman and Nicobar Islands,7615,8,7466,5,129,0
23-09-2021,Andaman and Nicobar Islands,7616,1,7470,4,129,0
24-09-2021,Andaman and Nicobar Islands,7617,1,7472,2,129,0
25-09-2021,Andaman and Nicobar Islands,7618,1,7473,1,129,0
26-09-2021,Andaman and Nicobar Islands,7618,0,7476,3,129,0
27-09-2021,Andaman and Nicobar Islands,7619,1,7479,3,129,0
28-09-2021,Andaman and Nicobar Islands,7620,1,7480,1,129,0
29-09-2021,Andaman and Nicobar Islands,7620,0,7482,2,129,0
30-09-2021,Andaman and Nicobar Islands,7621,1,7483,1,129,0
01-10-2021,Andaman and Nicobar Islands,7621,0,7484,1,129,0
02-10-2021,Andaman and Nicobar Islands,7622,1,7484,0,129,0
03-10-2021,Andaman and Nicobar Islands,7623,1,7485,1,129,0
04-10-2021,Andaman and Nicobar Islands,7624,1,7485,0,129,0
05-10-2021,Andaman and Nicobar Islands,7626,2,7488,3,129,0
06-10-2021,Andaman and Nicobar Islands,7627,1,7488,0,129,0
07-10-2021,Andaman and Nicobar Islands,7629,2,7489,1,129,0
08-10-2021,Andaman and Nicobar Islands,7629,0,7490,1,129,0
09-10-2021,Andaman and Nicobar Islands,7632,3,7492,2,129,0
10-10-2021,Andaman and Nicobar Islands,7633,1,7494,2,129,0
11-10-2021,Andaman and Nicobar Islands,7634,1,7495,1,129,0
12-10-2021,Andaman and Nicobar Islands,7635,1,7498,3,129,0
13-10-2021,Andaman and Nicobar Islands,7637,2,7499,1,129,0
14-10-2021,Andaman and Nicobar Islands,7640,3,7501,2,129,0
15-10-2021,Andaman and Nicobar Islands,7641,1,7503,2,129,0
16-10-2021,Andaman and Nicobar Islands,7641,0,7503,0,129,0
17-10-2021,Andaman and Nicobar Islands,7642,1,7505,2,129,0
18-10-2021,Andaman and Nicobar Islands,7642,0,7506,1,129,0
19-10-2021,Andaman and Nicobar Islands,7646,4,7509,3,129,0
20-10-2021,Andaman and Nicobar Islands,7646,0,7510,1,129,0
21-10-2021,Andaman and Nicobar Islands,7646,0,7510,0,129,0
22-10-2021,Andaman and Nicobar Islands,7646,0,7511,1,129,0
23-10-2021,Andaman and Nicobar Islands,7648,2,7511,0,129,0
24-10-2021,Andaman and Nicobar Islands,7648,0,7513,2,129,0
25-10-2021,Andaman and Nicobar Islands,7648,0,7514,1,129,0
26-10-2021,Andaman and Nicobar Islands,7648,0,7515,1,129,0
27-10-2021,Andaman and Nicobar Islands,7650,2,7516,1,129,0
28-10-2021,Andaman and Nicobar Islands,7651,1,7516,0,129,0
29-10-2021,Andaman and Nicobar Islands,7651,0,7517,1,129,0
30-10-2021,Andaman and Nicobar Islands,7651,0,7518,1,129,0
31-10-2021,Andaman and Nicobar Islands,7651,0,7518,0,129,0
12-03-2020,Andhra Pradesh,1,1,0,0,0,0
13-03-2020,Andhra Pradesh,1,0,0,0,0,0
14-03-2020,Andhra Pradesh,1,0,0,0,0,0
15-03-2020,Andhra Pradesh,1,0,0,0,0,0
16-03-2020,Andhra Pradesh,1,0,0,0,0,0
17-03-2020,Andhra Pradesh,1,0,0,0,0,0
18-03-2020,Andhra Pradesh,1,0,0,0,0,0
19-03-2020,Andhra Pradesh,3,2,0,0,0,0
20-03-2020,Andhra Pradesh,3,0,0,0,0,0
21-03-2020,Andhra Pradesh,5,2,0,0,0,0
22-03-2020,Andhra Pradesh,6,1,0,0,0,0
23-03-2020,Andhra Pradesh,7,1,0,0,0,0
24-03-2020,Andhra Pradesh,8,1,0,0,0,0
25-03-2020,Andhra Pradesh,10,2,0,0,0,0
26-03-2020,Andhra Pradesh,11,1,0,0,0,0
27-03-2020,Andhra Pradesh,13,2,0,0,0,0
28-03-2020,Andhra Pradesh,19,6,0,0,0,0
29-03-2020,Andhra Pradesh,21,2,1,1,0,0
30-03-2020,Andhra Pradesh,23,2,1,0,0,0
31-03-2020,Andhra Pradesh,44,21,1,0,0,0
01-04-2020,Andhra Pradesh,111,67,2,1,0,0
02-04-2020,Andhra Pradesh,149,38,2,0,0,0
03-04-2020,Andhra Pradesh,164,15,2,0,1,1
04-04-2020,Andhra Pradesh,192,28,2,0,1,0
05-04-2020,Andhra Pradesh,256,64,5,3,1,0
06-04-2020,Andhra Pradesh,303,47,5,0,3,2
07-04-2020,Andhra Pradesh,314,11,5,0,4,1
08-04-2020,Andhra Pradesh,348,34,6,1,4,0
09-04-2020,Andhra Pradesh,363,15,10,4,6,2
10-04-2020,Andhra Pradesh,381,18,10,0,6,0
11-04-2020,Andhra Pradesh,405,24,10,0,6,0
12-04-2020,Andhra Pradesh,420,15,12,2,7,1
13-04-2020,Andhra Pradesh,439,19,12,0,7,0
14-04-2020,Andhra Pradesh,484,45,16,4,11,4
15-04-2020,Andhra Pradesh,525,41,20,4,14,3
16-04-2020,Andhra Pradesh,534,9,20,0,14,0
17-04-2020,Andhra Pradesh,572,38,35,15,14,0
18-04-2020,Andhra Pradesh,603,31,42,7,16,2
19-04-2020,Andhra Pradesh,647,44,65,23,17,1
20-04-2020,Andhra Pradesh,722,75,92,27,20,3
21-04-2020,Andhra Pradesh,757,35,96,4,22,2
22-04-2020,Andhra Pradesh,813,56,120,24,24,2
23-04-2020,Andhra Pradesh,893,80,141,21,27,3
24-04-2020,Andhra Pradesh,955,62,145,4,29,2
25-04-2020,Andhra Pradesh,1016,61,171,26,31,2
26-04-2020,Andhra Pradesh,1097,81,231,60,31,0
27-04-2020,Andhra Pradesh,1177,80,235,4,31,0
28-04-2020,Andhra Pradesh,1259,82,258,23,31,0
29-04-2020,Andhra Pradesh,1332,73,287,29,31,0
30-04-2020,Andhra Pradesh,1403,71,321,34,31,0
01-05-2020,Andhra Pradesh,1463,60,403,82,33,2
02-05-2020,Andhra Pradesh,1525,62,441,38,33,0
03-05-2020,Andhra Pradesh,1583,58,488,47,33,0
04-05-2020,Andhra Pradesh,1650,67,524,36,33,0
05-05-2020,Andhra Pradesh,1717,67,589,65,34,1
06-05-2020,Andhra Pradesh,1777,60,729,140,36,2
07-05-2020,Andhra Pradesh,1833,56,780,51,38,2
08-05-2020,Andhra Pradesh,1887,54,842,62,41,3
09-05-2020,Andhra Pradesh,1930,43,887,45,44,3
10-05-2020,Andhra Pradesh,1980,50,925,38,45,1
11-05-2020,Andhra Pradesh,2018,38,998,73,45,0
12-05-2020,Andhra Pradesh,2089,71,1056,58,46,1
13-05-2020,Andhra Pradesh,2137,48,1142,86,47,1
14-05-2020,Andhra Pradesh,2205,68,1192,50,48,1
15-05-2020,Andhra Pradesh,2307,102,1252,60,48,0
16-05-2020,Andhra Pradesh,2355,48,1353,101,49,1
17-05-2020,Andhra Pradesh,2380,25,1456,103,50,1
18-05-2020,Andhra Pradesh,2432,52,1552,96,50,0
19-05-2020,Andhra Pradesh,2489,57,1621,69,52,2
20-05-2020,Andhra Pradesh,2560,71,1664,43,53,1
21-05-2020,Andhra Pradesh,2605,45,1705,41,54,1
22-05-2020,Andhra Pradesh,2667,62,1731,26,55,1
23-05-2020,Andhra Pradesh,2714,47,1779,48,56,1
24-05-2020,Andhra Pradesh,2780,66,1841,62,56,0
25-05-2020,Andhra Pradesh,2886,106,1892,51,56,0
26-05-2020,Andhra Pradesh,2983,97,2017,125,57,1
27-05-2020,Andhra Pradesh,3117,134,2065,48,58,1
28-05-2020,Andhra Pradesh,3245,128,2133,68,59,1
29-05-2020,Andhra Pradesh,3330,85,2234,101,60,1
30-05-2020,Andhra Pradesh,3461,131,2289,55,60,0
31-05-2020,Andhra Pradesh,3571,110,2340,51,62,2
01-06-2020,Andhra Pradesh,3676,105,2374,34,64,2
02-06-2020,Andhra Pradesh,3791,115,2414,40,64,0
03-06-2020,Andhra Pradesh,3971,180,2464,50,68,4
04-06-2020,Andhra Pradesh,4112,141,2529,65,71,3
05-06-2020,Andhra Pradesh,4250,138,2565,36,73,2
06-06-2020,Andhra Pradesh,4460,210,2640,75,73,0
07-06-2020,Andhra Pradesh,4659,199,2669,29,75,2
08-06-2020,Andhra Pradesh,4813,154,2711,42,75,0
09-06-2020,Andhra Pradesh,4882,69,2759,48,77,2
10-06-2020,Andhra Pradesh,5247,365,2869,110,78,1
11-06-2020,Andhra Pradesh,5429,182,2968,99,80,2
12-06-2020,Andhra Pradesh,5636,207,3091,123,80,0
13-06-2020,Andhra Pradesh,5858,222,3185,94,82,2
14-06-2020,Andhra Pradesh,6152,294,3316,131,84,2
15-06-2020,Andhra Pradesh,6456,304,3385,69,86,2
16-06-2020,Andhra Pradesh,6720,264,3513,128,88,2
17-06-2020,Andhra Pradesh,7071,351,3641,128,90,2
18-06-2020,Andhra Pradesh,7496,425,3772,131,92,2
19-06-2020,Andhra Pradesh,7961,465,3905,133,96,4
20-06-2020,Andhra Pradesh,8452,491,4111,206,101,5
21-06-2020,Andhra Pradesh,8929,477,4307,196,106,5
22-06-2020,Andhra Pradesh,9372,443,4435,128,111,5
23-06-2020,Andhra Pradesh,9834,462,4592,157,119,8
24-06-2020,Andhra Pradesh,10331,497,4779,187,129,10
25-06-2020,Andhra Pradesh,10884,553,4988,209,136,7
26-06-2020,Andhra Pradesh,11489,605,5196,208,146,10
27-06-2020,Andhra Pradesh,12285,796,5480,284,157,11
28-06-2020,Andhra Pradesh,13098,813,5908,428,169,12
29-06-2020,Andhra Pradesh,13891,793,6232,324,180,11
30-06-2020,Andhra Pradesh,14595,704,6511,279,187,7
01-07-2020,Andhra Pradesh,15252,657,6988,477,193,6
02-07-2020,Andhra Pradesh,16097,845,7313,325,198,5
03-07-2020,Andhra Pradesh,16934,837,7632,319,206,8
04-07-2020,Andhra Pradesh,17699,765,8008,376,218,12
05-07-2020,Andhra Pradesh,18697,998,8422,414,232,14
06-07-2020,Andhra Pradesh,20019,1322,8920,498,239,7
07-07-2020,Andhra Pradesh,21197,1178,9745,825,252,13
08-07-2020,Andhra Pradesh,22259,1062,11101,1356,264,12
09-07-2020,Andhra Pradesh,23814,1555,12154,1053,277,13
10-07-2020,Andhra Pradesh,25422,1608,13194,1040,292,15
11-07-2020,Andhra Pradesh,27235,1813,14393,1199,309,17
12-07-2020,Andhra Pradesh,29168,1933,15412,1019,328,19
13-07-2020,Andhra Pradesh,31103,1935,16464,1052,365,37
14-07-2020,Andhra Pradesh,33019,1916,17467,1003,408,43
15-07-2020,Andhra Pradesh,35451,2432,18378,911,452,44
16-07-2020,Andhra Pradesh,38044,2593,19393,1015,492,40
17-07-2020,Andhra Pradesh,40646,2602,20298,905,534,42
18-07-2020,Andhra Pradesh,44609,3963,21763,1465,586,52
19-07-2020,Andhra Pradesh,49650,5041,22890,1127,642,56
20-07-2020,Andhra Pradesh,53724,4074,24228,1338,696,54
21-07-2020,Andhra Pradesh,58668,4944,25574,1346,758,62
22-07-2020,Andhra Pradesh,64713,6045,32127,6553,823,65
23-07-2020,Andhra Pradesh,72711,7998,37555,5428,884,61
24-07-2020,Andhra Pradesh,80858,8147,39935,2380,933,49
25-07-2020,Andhra Pradesh,88671,7813,43255,3320,985,52
26-07-2020,Andhra Pradesh,96298,7627,46301,3046,1041,56
27-07-2020,Andhra Pradesh,102349,6051,49558,3257,1090,49
28-07-2020,Andhra Pradesh,110297,7948,52622,3064,1148,58
29-07-2020,Andhra Pradesh,120390,10093,55406,2784,1213,65
30-07-2020,Andhra Pradesh,130557,10167,60024,4618,1281,68
31-07-2020,Andhra Pradesh,140933,10376,63864,3840,1349,68
01-08-2020,Andhra Pradesh,150209,9276,76614,12750,1407,58
02-08-2020,Andhra Pradesh,158764,8555,82886,6272,1474,67
03-08-2020,Andhra Pradesh,166586,7822,88672,5786,1537,63
04-08-2020,Andhra Pradesh,176333,9747,95625,6953,1604,67
05-08-2020,Andhra Pradesh,186461,10128,104354,8729,1681,77
06-08-2020,Andhra Pradesh,196789,10328,112870,8516,1753,72
07-08-2020,Andhra Pradesh,206960,10171,120464,7594,1842,89
08-08-2020,Andhra Pradesh,217040,10080,129615,9151,1939,97
09-08-2020,Andhra Pradesh,227860,10820,138712,9097,2036,97
10-08-2020,Andhra Pradesh,235525,7665,145636,6924,2116,80
11-08-2020,Andhra Pradesh,244549,9024,154749,9113,2203,87
12-08-2020,Andhra Pradesh,254146,9597,161425,6676,2296,93
13-08-2020,Andhra Pradesh,264142,9996,170924,9499,2378,82
14-08-2020,Andhra Pradesh,273085,8943,180703,9779,2475,97
15-08-2020,Andhra Pradesh,281817,8732,191117,10414,2562,87
16-08-2020,Andhra Pradesh,289829,8012,201234,10117,2650,88
17-08-2020,Andhra Pradesh,296609,6780,209100,7866,2732,82
18-08-2020,Andhra Pradesh,306261,9652,218311,9211,2820,88
19-08-2020,Andhra Pradesh,316003,9742,226372,8061,2906,86
20-08-2020,Andhra Pradesh,325396,9393,235218,8846,3001,95
21-08-2020,Andhra Pradesh,334940,9544,244045,8827,3092,91
22-08-2020,Andhra Pradesh,345216,10276,252638,8593,3189,97
23-08-2020,Andhra Pradesh,353111,7895,260087,7449,3282,93
24-08-2020,Andhra Pradesh,361712,8601,268828,8741,3368,86
25-08-2020,Andhra Pradesh,371639,9927,278247,9419,3460,92
26-08-2020,Andhra Pradesh,382469,10830,286720,8473,3541,81
27-08-2020,Andhra Pradesh,393090,10621,295248,8528,3633,92
28-08-2020,Andhra Pradesh,403616,10526,303711,8463,3714,81
29-08-2020,Andhra Pradesh,414164,10548,312687,8976,3796,82
30-08-2020,Andhra Pradesh,424767,10603,321754,9067,3884,88
31-08-2020,Andhra Pradesh,434771,10004,330526,8772,3969,85
01-09-2020,Andhra Pradesh,445139,10368,339876,9350,4053,84
02-09-2020,Andhra Pradesh,455531,10392,348330,8454,4125,72
03-09-2020,Andhra Pradesh,465730,10199,357829,9499,4200,75
04-09-2020,Andhra Pradesh,476506,10776,370163,12334,4276,76
05-09-2020,Andhra Pradesh,487331,10825,382104,11941,4347,71
06-09-2020,Andhra Pradesh,498125,10794,394019,11915,4417,70
07-09-2020,Andhra Pradesh,506493,8368,404074,10055,4487,70
08-09-2020,Andhra Pradesh,517094,10601,415765,11691,4560,73
09-09-2020,Andhra Pradesh,527512,10418,425607,9842,4634,74
10-09-2020,Andhra Pradesh,537687,10175,435647,10040,4702,68
11-09-2020,Andhra Pradesh,547686,9999,446716,11069,4779,77
12-09-2020,Andhra Pradesh,557587,9901,457008,10292,4846,67
13-09-2020,Andhra Pradesh,567123,9536,467139,10131,4912,66
14-09-2020,Andhra Pradesh,575079,7956,476903,9764,4972,60
15-09-2020,Andhra Pradesh,583925,8846,486531,9628,5041,69
16-09-2020,Andhra Pradesh,592760,8835,497376,10845,5105,64
17-09-2020,Andhra Pradesh,601462,8702,508088,10712,5177,72
18-09-2020,Andhra Pradesh,609558,8096,519891,11803,5244,67
19-09-2020,Andhra Pradesh,617776,8218,530711,10820,5302,58
20-09-2020,Andhra Pradesh,625514,7738,541319,10608,5359,57
21-09-2020,Andhra Pradesh,631749,6235,551821,10502,5410,51
22-09-2020,Andhra Pradesh,639302,7553,562376,10555,5461,51
23-09-2020,Andhra Pradesh,646530,7228,570667,8291,5506,45
24-09-2020,Andhra Pradesh,654385,7855,579474,8807,5558,52
25-09-2020,Andhra Pradesh,661458,7073,588169,8695,5606,48
26-09-2020,Andhra Pradesh,668751,7293,597294,9125,5663,57
27-09-2020,Andhra Pradesh,675674,6923,605090,7796,5708,45
28-09-2020,Andhra Pradesh,681161,5487,612300,7210,5745,37
29-09-2020,Andhra Pradesh,687351,6190,622136,9836,5780,35
30-09-2020,Andhra Pradesh,693484,6133,629211,7075,5828,48
